State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield,SUBDIVISION,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
West Bengal,DINAJPUR DAKSHIN,2001,Summer,Rice,37634.0,100882.0,2.6806079608864324,GANGETIC WEST BENGAL,1540.6,2.2,258.0,1108.0,172.4
West Bengal,DINAJPUR DAKSHIN,2001,Winter,Rice,164688.0,309544.0,1.8795783542213154,GANGETIC WEST BENGAL,1540.6,2.2,258.0,1108.0,172.4
West Bengal,DINAJPUR DAKSHIN,2002,Autumn,Rice,8600.0,12129.0,1.4103488372093023,GANGETIC WEST BENGAL,1613.3,27.8,218.1,1244.9,122.5
West Bengal,DINAJPUR DAKSHIN,2002,Summer,Rice,36812.0,96463.0,2.6204226882538304,GANGETIC WEST BENGAL,1613.3,27.8,218.1,1244.9,122.5
West Bengal,DINAJPUR DAKSHIN,2002,Winter,Rice,163102.0,353361.0,2.166503169795588,GANGETIC WEST BENGAL,1613.3,27.8,218.1,1244.9,122.5
West Bengal,DINAJPUR DAKSHIN,2003,Autumn,Rice,9267.0,17055.0,1.840401424409194,GANGETIC WEST BENGAL,1496.7,12.2,188.2,928.2,368.1
West Bengal,DINAJPUR DAKSHIN,2003,Summer,Rice,37855.0,110582.0,2.9211993131686698,GANGETIC WEST BENGAL,1496.7,12.2,188.2,928.2,368.1
West Bengal,DINAJPUR DAKSHIN,2003,Winter,Rice,165217.0,391957.0,2.3723769345769505,GANGETIC WEST BENGAL,1496.7,12.2,188.2,928.2,368.1
West Bengal,DINAJPUR DAKSHIN,2004,Autumn,Rice,9097.0,16868.0,1.854237660767286,GANGETIC WEST BENGAL,1569.4,4.9,150.7,1192.3,221.5
West Bengal,DINAJPUR DAKSHIN,2004,Summer,Rice,40173.0,118905.0,2.9598237622283623,GANGETIC WEST BENGAL,1569.4,4.9,150.7,1192.3,221.5
West Bengal,DINAJPUR DAKSHIN,2004,Winter,Rice,167135.0,414757.0,2.481568791695336,GANGETIC WEST BENGAL,1569.4,4.9,150.7,1192.3,221.5
West Bengal,DINAJPUR DAKSHIN,2005,Autumn,Rice,10972.0,19693.0,1.794841414509661,GANGETIC WEST BENGAL,1604.9,38.6,207.0,1002.6,356.6
West Bengal,DINAJPUR DAKSHIN,2005,Summer,Rice,41368.0,113361.0,2.740306517114678,GANGETIC WEST BENGAL,1604.9,38.6,207.0,1002.6,356.6
West Bengal,DINAJPUR DAKSHIN,2005,Winter,Rice,159343.0,386280.0,2.424204389273454,GANGETIC WEST BENGAL,1604.9,38.6,207.0,1002.6,356.6
West Bengal,DINAJPUR DAKSHIN,2006,Autumn,Rice,10404.0,18185.0,1.7478854286812764,GANGETIC WEST BENGAL,1660.5,3.9,191.9,1408.8,55.9
West Bengal,DINAJPUR DAKSHIN,2006,Summer,Rice,42300.0,133787.0,3.1628132387706858,GANGETIC WEST BENGAL,1660.5,3.9,191.9,1408.8,55.9
West Bengal,DINAJPUR DAKSHIN,2006,Winter,Rice,132407.0,294431.0,2.2236815274116926,GANGETIC WEST BENGAL,1660.5,3.9,191.9,1408.8,55.9
West Bengal,DINAJPUR DAKSHIN,2007,Autumn,Rice,7296.0,14641.0,2.00671600877193,GANGETIC WEST BENGAL,1941.4,60.1,176.7,1624.2,80.4
West Bengal,DINAJPUR DAKSHIN,2007,Summer,Rice,42674.0,122512.0,2.870881567230632,GANGETIC WEST BENGAL,1941.4,60.1,176.7,1624.2,80.4
West Bengal,DINAJPUR DAKSHIN,2007,Winter,Rice,147939.0,354857.0,2.398671073888562,GANGETIC WEST BENGAL,1941.4,60.1,176.7,1624.2,80.4
West Bengal,DINAJPUR DAKSHIN,2008,Autumn,Rice,7328.0,15288.0,2.086244541484716,GANGETIC WEST BENGAL,1555.2,61.8,148.8,1272.3,72.4
West Bengal,DINAJPUR DAKSHIN,2008,Summer,Rice,43306.0,137644.0,3.1784048399759848,GANGETIC WEST BENGAL,1555.2,61.8,148.8,1272.3,72.4
West Bengal,DINAJPUR DAKSHIN,2008,Winter,Rice,154650.0,348657.0,2.2544907856450047,GANGETIC WEST BENGAL,1555.2,61.8,148.8,1272.3,72.4
West Bengal,DINAJPUR DAKSHIN,2009,Autumn,Rice,5170.0,8705.0,1.683752417794971,GANGETIC WEST BENGAL,1315.0,3.8,249.5,974.6,87.1
West Bengal,DINAJPUR DAKSHIN,2009,Summer,Rice,35276.0,94451.0,2.6774861095362286,GANGETIC WEST BENGAL,1315.0,3.8,249.5,974.6,87.1
West Bengal,DINAJPUR DAKSHIN,2009,Winter,Rice,149940.0,360599.0,2.4049553154595174,GANGETIC WEST BENGAL,1315.0,3.8,249.5,974.6,87.1
West Bengal,DINAJPUR DAKSHIN,2010,Autumn,Rice,3571.0,7729.0,2.164379725567068,GANGETIC WEST BENGAL,1064.8,10.5,151.3,770.7,132.2
West Bengal,DINAJPUR DAKSHIN,2010,Summer,Rice,34597.0,105254.0,3.042286903488742,GANGETIC WEST BENGAL,1064.8,10.5,151.3,770.7,132.2
West Bengal,DINAJPUR DAKSHIN,2010,Winter,Rice,151578.0,447713.0,2.9536806132816107,GANGETIC WEST BENGAL,1064.8,10.5,151.3,770.7,132.2
West Bengal,DINAJPUR DAKSHIN,2011,Autumn,Rice,2110.0,4457.0,2.1123222748815165,GANGETIC WEST BENGAL,1686.5,5.2,248.1,1393.6,39.6
West Bengal,DINAJPUR DAKSHIN,2011,Summer,Rice,30807.0,90832.0,2.9484208134514884,GANGETIC WEST BENGAL,1686.5,5.2,248.1,1393.6,39.6
West Bengal,DINAJPUR DAKSHIN,2011,Winter,Rice,149572.0,374181.0,2.5016781215735566,GANGETIC WEST BENGAL,1686.5,5.2,248.1,1393.6,39.6
West Bengal,DINAJPUR DAKSHIN,2012,Autumn,Rice,936.0,1667.0,1.7809829059829059,GANGETIC WEST BENGAL,1268.0,56.0,106.3,969.9,135.8
West Bengal,DINAJPUR DAKSHIN,2012,Summer,Rice,21908.0,68722.0,3.1368449881321894,GANGETIC WEST BENGAL,1268.0,56.0,106.3,969.9,135.8
West Bengal,DINAJPUR DAKSHIN,2012,Winter,Rice,158532.0,440334.0,2.777571720535917,GANGETIC WEST BENGAL,1268.0,56.0,106.3,969.9,135.8
West Bengal,DINAJPUR DAKSHIN,2013,Autumn,Rice,891.0,1646.0,1.8473625140291807,GANGETIC WEST BENGAL,1764.1,12.5,246.3,1152.0,353.3
West Bengal,DINAJPUR DAKSHIN,2013,Summer,Rice,21560.0,70157.0,3.2540352504638217,GANGETIC WEST BENGAL,1764.1,12.5,246.3,1152.0,353.3
West Bengal,DINAJPUR DAKSHIN,2013,Winter,Rice,157471.0,442904.0,2.8126067656901905,GANGETIC WEST BENGAL,1764.1,12.5,246.3,1152.0,353.3
West Bengal,DINAJPUR DAKSHIN,2014,Autumn,Rice,884.0,1726.0,1.9524886877828054,GANGETIC WEST BENGAL,1261.4,43.1,146.2,1014.4,57.7
West Bengal,DINAJPUR DAKSHIN,2014,Summer,Rice,16722.0,56152.0,3.3579715345054417,GANGETIC WEST BENGAL,1261.4,43.1,146.2,1014.4,57.7
West Bengal,DINAJPUR DAKSHIN,2014,Winter,Rice,163582.0,462884.0,2.8296756366837426,GANGETIC WEST BENGAL,1261.4,43.1,146.2,1014.4,57.7
West Bengal,DINAJPUR UTTAR,1997,Autumn,Rice,14091.0,25530.0,1.8117947626144348,GANGETIC WEST BENGAL,1657.7,42.3,244.1,1288.1,83.1
West Bengal,DINAJPUR UTTAR,1997,Summer,Rice,64451.0,171040.0,2.6537990101006965,GANGETIC WEST BENGAL,1657.7,42.3,244.1,1288.1,83.1
West Bengal,DINAJPUR UTTAR,1997,Winter,Rice,183150.0,313230.0,1.7102375102375103,GANGETIC WEST BENGAL,1657.7,42.3,244.1,1288.1,83.1
West Bengal,DINAJPUR UTTAR,1998,Autumn,Rice,8155.0,3750.0,0.4598405885959534,GANGETIC WEST BENGAL,1632.7,83.9,268.9,1011.5,268.4
West Bengal,DINAJPUR UTTAR,1998,Summer,Rice,86623.0,338462.0,3.90729944702908,GANGETIC WEST BENGAL,1632.7,83.9,268.9,1011.5,268.4
West Bengal,DINAJPUR UTTAR,1998,Winter,Rice,174837.0,237580.0,1.358865686324977,GANGETIC WEST BENGAL,1632.7,83.9,268.9,1011.5,268.4
West Bengal,DINAJPUR UTTAR,1999,Autumn,Rice,1004.0,910.0,0.9063745019920318,GANGETIC WEST BENGAL,1957.0,0.8,230.0,1517.2,209.0
West Bengal,DINAJPUR UTTAR,1999,Summer,Rice,93249.0,273480.0,2.932792844963485,GANGETIC WEST BENGAL,1957.0,0.8,230.0,1517.2,209.0
West Bengal,DINAJPUR UTTAR,1999,Winter,Rice,190171.0,293100.0,1.5412444589343275,GANGETIC WEST BENGAL,1957.0,0.8,230.0,1517.2,209.0
West Bengal,DINAJPUR UTTAR,2000,Autumn,Rice,844.0,610.0,0.7227488151658767,GANGETIC WEST BENGAL,1572.1,67.4,272.8,1153.9,77.9
West Bengal,DINAJPUR UTTAR,2000,Summer,Rice,92386.0,290487.0,3.144275106617886,GANGETIC WEST BENGAL,1572.1,67.4,272.8,1153.9,77.9
West Bengal,DINAJPUR UTTAR,2000,Winter,Rice,189979.0,337510.0,1.7765647782123288,GANGETIC WEST BENGAL,1572.1,67.4,272.8,1153.9,77.9
West Bengal,DINAJPUR UTTAR,2001,Autumn,Rice,257.0,280.0,1.0894941634241244,GANGETIC WEST BENGAL,1540.6,2.2,258.0,1108.0,172.4
West Bengal,DINAJPUR UTTAR,2001,Summer,Rice,93666.0,266545.0,2.8456964106506097,GANGETIC WEST BENGAL,1540.6,2.2,258.0,1108.0,172.4
West Bengal,DINAJPUR UTTAR,2001,Winter,Rice,185658.0,287622.0,1.549203373945642,GANGETIC WEST BENGAL,1540.6,2.2,258.0,1108.0,172.4
West Bengal,DINAJPUR UTTAR,2002,Autumn,Rice,843.0,1249.0,1.4816132858837485,GANGETIC WEST BENGAL,1613.3,27.8,218.1,1244.9,122.5
West Bengal,DINAJPUR UTTAR,2002,Summer,Rice,95655.0,265260.0,2.7730907950446917,GANGETIC WEST BENGAL,1613.3,27.8,218.1,1244.9,122.5
West Bengal,DINAJPUR UTTAR,2002,Winter,Rice,187523.0,320636.0,1.709848925198509,GANGETIC WEST BENGAL,1613.3,27.8,218.1,1244.9,122.5
West Bengal,DINAJPUR UTTAR,2003,Autumn,Rice,679.0,1093.0,1.609720176730486,GANGETIC WEST BENGAL,1496.7,12.2,188.2,928.2,368.1
West Bengal,DINAJPUR UTTAR,2003,Summer,Rice,98592.0,274178.0,2.780935572865953,GANGETIC WEST BENGAL,1496.7,12.2,188.2,928.2,368.1
West Bengal,DINAJPUR UTTAR,2003,Winter,Rice,196347.0,424675.0,2.1628800032595352,GANGETIC WEST BENGAL,1496.7,12.2,188.2,928.2,368.1
West Bengal,DINAJPUR UTTAR,2004,Autumn,Rice,2343.0,3173.0,1.3542466922748613,GANGETIC WEST BENGAL,1569.4,4.9,150.7,1192.3,221.5
West Bengal,DINAJPUR UTTAR,2004,Summer,Rice,88494.0,263873.0,2.981817976359979,GANGETIC WEST BENGAL,1569.4,4.9,150.7,1192.3,221.5
West Bengal,DINAJPUR UTTAR,2004,Winter,Rice,178332.0,383281.0,2.1492553215351142,GANGETIC WEST BENGAL,1569.4,4.9,150.7,1192.3,221.5
West Bengal,DINAJPUR UTTAR,2005,Autumn,Rice,1553.0,2472.0,1.5917578879587895,GANGETIC WEST BENGAL,1604.9,38.6,207.0,1002.6,356.6
West Bengal,DINAJPUR UTTAR,2005,Summer,Rice,89269.0,252123.0,2.8243063101412584,GANGETIC WEST BENGAL,1604.9,38.6,207.0,1002.6,356.6
West Bengal,DINAJPUR UTTAR,2005,Winter,Rice,189290.0,437762.0,2.3126525437159913,GANGETIC WEST BENGAL,1604.9,38.6,207.0,1002.6,356.6
West Bengal,DINAJPUR UTTAR,2006,Autumn,Rice,2529.0,3347.0,1.3234480031633056,GANGETIC WEST BENGAL,1660.5,3.9,191.9,1408.8,55.9
West Bengal,DINAJPUR UTTAR,2006,Summer,Rice,89231.0,263845.0,2.95687597359662,GANGETIC WEST BENGAL,1660.5,3.9,191.9,1408.8,55.9
West Bengal,DINAJPUR UTTAR,2006,Winter,Rice,164541.0,322537.0,1.9602226800615044,GANGETIC WEST BENGAL,1660.5,3.9,191.9,1408.8,55.9
West Bengal,DINAJPUR UTTAR,2007,Autumn,Rice,2059.0,2999.0,1.4565322972316659,GANGETIC WEST BENGAL,1941.4,60.1,176.7,1624.2,80.4
West Bengal,DINAJPUR UTTAR,2007,Summer,Rice,93716.0,273224.0,2.9154466686585003,GANGETIC WEST BENGAL,1941.4,60.1,176.7,1624.2,80.4
West Bengal,DINAJPUR UTTAR,2007,Winter,Rice,185328.0,407290.0,2.1976711560044895,GANGETIC WEST BENGAL,1941.4,60.1,176.7,1624.2,80.4
West Bengal,DINAJPUR UTTAR,2008,Autumn,Rice,2097.0,3259.0,1.5541249403910349,GANGETIC WEST BENGAL,1555.2,61.8,148.8,1272.3,72.4
West Bengal,DINAJPUR UTTAR,2008,Summer,Rice,94213.0,252671.0,2.681912262638914,GANGETIC WEST BENGAL,1555.2,61.8,148.8,1272.3,72.4
West Bengal,DINAJPUR UTTAR,2008,Winter,Rice,188201.0,404069.0,2.147007720469073,GANGETIC WEST BENGAL,1555.2,61.8,148.8,1272.3,72.4
West Bengal,DINAJPUR UTTAR,2009,Autumn,Rice,273.0,443.0,1.6227106227106227,GANGETIC WEST BENGAL,1315.0,3.8,249.5,974.6,87.1
West Bengal,DINAJPUR UTTAR,2009,Summer,Rice,74396.0,182964.0,2.459325770202699,GANGETIC WEST BENGAL,1315.0,3.8,249.5,974.6,87.1
West Bengal,DINAJPUR UTTAR,2009,Winter,Rice,181770.0,375550.0,2.066072509214942,GANGETIC WEST BENGAL,1315.0,3.8,249.5,974.6,87.1
West Bengal,DINAJPUR UTTAR,2010,Autumn,Rice,328.0,614.0,1.8719512195121952,GANGETIC WEST BENGAL,1064.8,10.5,151.3,770.7,132.2
West Bengal,DINAJPUR UTTAR,2010,Summer,Rice,71596.0,187583.0,2.6200206715458965,GANGETIC WEST BENGAL,1064.8,10.5,151.3,770.7,132.2
West Bengal,DINAJPUR UTTAR,2010,Winter,Rice,177585.0,467258.0,2.6311794352000453,GANGETIC WEST BENGAL,1064.8,10.5,151.3,770.7,132.2
West Bengal,DINAJPUR UTTAR,2011,Autumn,Rice,277.0,516.0,1.8628158844765343,GANGETIC WEST BENGAL,1686.5,5.2,248.1,1393.6,39.6
West Bengal,DINAJPUR UTTAR,2011,Summer,Rice,62032.0,188790.0,3.0434291978333765,GANGETIC WEST BENGAL,1686.5,5.2,248.1,1393.6,39.6
West Bengal,DINAJPUR UTTAR,2011,Winter,Rice,173283.0,446570.0,2.5771137387972276,GANGETIC WEST BENGAL,1686.5,5.2,248.1,1393.6,39.6
West Bengal,DINAJPUR UTTAR,2012,Autumn,Rice,239.0,426.0,1.782426778242678,GANGETIC WEST BENGAL,1268.0,56.0,106.3,969.9,135.8
West Bengal,DINAJPUR UTTAR,2012,Summer,Rice,49554.0,136650.0,2.7575977721273763,GANGETIC WEST BENGAL,1268.0,56.0,106.3,969.9,135.8
West Bengal,DINAJPUR UTTAR,2012,Winter,Rice,177035.0,436691.0,2.4666930268026097,GANGETIC WEST BENGAL,1268.0,56.0,106.3,969.9,135.8
West Bengal,DINAJPUR UTTAR,2013,Autumn,Rice,658.0,1278.0,1.9422492401215805,GANGETIC WEST BENGAL,1764.1,12.5,246.3,1152.0,353.3
West Bengal,DINAJPUR UTTAR,2013,Summer,Rice,50081.0,128804.0,2.57191350012979,GANGETIC WEST BENGAL,1764.1,12.5,246.3,1152.0,353.3
West Bengal,DINAJPUR UTTAR,2013,Winter,Rice,177121.0,424966.0,2.399297655275207,GANGETIC WEST BENGAL,1764.1,12.5,246.3,1152.0,353.3
West Bengal,DINAJPUR UTTAR,2014,Autumn,Rice,954.0,1991.0,2.0870020964360587,GANGETIC WEST BENGAL,1261.4,43.1,146.2,1014.4,57.7
West Bengal,DINAJPUR UTTAR,2014,Summer,Rice,37599.0,131609.0,3.5003324556504163,GANGETIC WEST BENGAL,1261.4,43.1,146.2,1014.4,57.7
West Bengal,DINAJPUR UTTAR,2014,Winter,Rice,179862.0,466273.0,2.592393056899178,GANGETIC WEST BENGAL,1261.4,43.1,146.2,1014.4,57.7
West Bengal,HOOGHLY,1997,Autumn,Rice,9712.0,21660.0,2.2302306425041185,GANGETIC WEST BENGAL,1657.7,42.3,244.1,1288.1,83.1
West Bengal,HOOGHLY,1997,Summer,Rice,91805.0,245720.0,2.676542671967758,GANGETIC WEST BENGAL,1657.7,42.3,244.1,1288.1,83.1
West Bengal,HOOGHLY,1997,Winter,Rice,190596.0,505730.0,2.653413502906672,GANGETIC WEST BENGAL,1657.7,42.3,244.1,1288.1,83.1
West Bengal,HOOGHLY,1998,Autumn,Rice,7456.0,16250.0,2.179452789699571,GANGETIC WEST BENGAL,1632.7,83.9,268.9,1011.5,268.4
West Bengal,HOOGHLY,1998,Summer,Rice,94864.0,292383.0,3.082128099173554,GANGETIC WEST BENGAL,1632.7,83.9,268.9,1011.5,268.4
West Bengal,HOOGHLY,1998,Winter,Rice,188614.0,436520.0,2.314356304410065,GANGETIC WEST BENGAL,1632.7,83.9,268.9,1011.5,268.4
West Bengal,HOOGHLY,1999,Autumn,Rice,8627.0,17830.0,2.0667671264634286,GANGETIC WEST BENGAL,1957.0,0.8,230.0,1517.2,209.0
West Bengal,HOOGHLY,1999,Summer,Rice,112009.0,296620.0,2.6481800569597085,GANGETIC WEST BENGAL,1957.0,0.8,230.0,1517.2,209.0
West Bengal,HOOGHLY,1999,Winter,Rice,191201.0,452430.0,2.3662533145747147,GANGETIC WEST BENGAL,1957.0,0.8,230.0,1517.2,209.0
West Bengal,HOOGHLY,2000,Autumn,Rice,9243.0,18350.0,1.9852861625013525,GANGETIC WEST BENGAL,1572.1,67.4,272.8,1153.9,77.9
West Bengal,HOOGHLY,2000,Summer,Rice,88894.0,261063.0,2.9367898845816365,GANGETIC WEST BENGAL,1572.1,67.4,272.8,1153.9,77.9
West Bengal,HOOGHLY,2000,Winter,Rice,101162.0,224290.0,2.2171368695755325,GANGETIC WEST BENGAL,1572.1,67.4,272.8,1153.9,77.9
West Bengal,HOOGHLY,2001,Autumn,Rice,6524.0,16209.0,2.484518700183936,GANGETIC WEST BENGAL,1540.6,2.2,258.0,1108.0,172.4
West Bengal,HOOGHLY,2001,Summer,Rice,108202.0,294571.0,2.7224173305484185,GANGETIC WEST BENGAL,1540.6,2.2,258.0,1108.0,172.4
West Bengal,HOOGHLY,2001,Winter,Rice,196336.0,536903.0,2.7346131122157935,GANGETIC WEST BENGAL,1540.6,2.2,258.0,1108.0,172.4
West Bengal,HOOGHLY,2002,Autumn,Rice,7702.0,18608.0,2.415995845235004,GANGETIC WEST BENGAL,1613.3,27.8,218.1,1244.9,122.5
West Bengal,HOOGHLY,2002,Summer,Rice,98238.0,246208.0,2.5062399478816753,GANGETIC WEST BENGAL,1613.3,27.8,218.1,1244.9,122.5
West Bengal,HOOGHLY,2002,Winter,Rice,198791.0,514097.0,2.5861180838166717,GANGETIC WEST BENGAL,1613.3,27.8,218.1,1244.9,122.5
West Bengal,HOOGHLY,2003,Autumn,Rice,5418.0,13430.0,2.4787744555186415,GANGETIC WEST BENGAL,1496.7,12.2,188.2,928.2,368.1
West Bengal,HOOGHLY,2003,Summer,Rice,94846.0,269968.0,2.846382556987116,GANGETIC WEST BENGAL,1496.7,12.2,188.2,928.2,368.1
West Bengal,HOOGHLY,2003,Winter,Rice,197954.0,509809.0,2.57539125251321,GANGETIC WEST BENGAL,1496.7,12.2,188.2,928.2,368.1
West Bengal,HOOGHLY,2004,Autumn,Rice,6041.0,15544.0,2.573083926502235,GANGETIC WEST BENGAL,1569.4,4.9,150.7,1192.3,221.5
West Bengal,HOOGHLY,2004,Summer,Rice,103421.0,317238.0,3.0674427824136297,GANGETIC WEST BENGAL,1569.4,4.9,150.7,1192.3,221.5
West Bengal,HOOGHLY,2004,Winter,Rice,194577.0,524783.0,2.6970453856313954,GANGETIC WEST BENGAL,1569.4,4.9,150.7,1192.3,221.5
West Bengal,HOOGHLY,2005,Autumn,Rice,9368.0,25275.0,2.698014517506405,GANGETIC WEST BENGAL,1604.9,38.6,207.0,1002.6,356.6
West Bengal,HOOGHLY,2005,Summer,Rice,107679.0,289463.0,2.688202899358278,GANGETIC WEST BENGAL,1604.9,38.6,207.0,1002.6,356.6
West Bengal,HOOGHLY,2005,Winter,Rice,193277.0,535211.0,2.769139628615924,GANGETIC WEST BENGAL,1604.9,38.6,207.0,1002.6,356.6
West Bengal,HOOGHLY,2006,Autumn,Rice,7103.0,18090.0,2.546811206532451,GANGETIC WEST BENGAL,1660.5,3.9,191.9,1408.8,55.9
West Bengal,HOOGHLY,2006,Summer,Rice,96257.0,298814.0,3.1043352691232844,GANGETIC WEST BENGAL,1660.5,3.9,191.9,1408.8,55.9
West Bengal,HOOGHLY,2006,Winter,Rice,195831.0,529916.0,2.7059862840918956,GANGETIC WEST BENGAL,1660.5,3.9,191.9,1408.8,55.9
West Bengal,HOOGHLY,2007,Autumn,Rice,5856.0,14357.0,2.4516734972677594,GANGETIC WEST BENGAL,1941.4,60.1,176.7,1624.2,80.4
West Bengal,HOOGHLY,2007,Summer,Rice,106295.0,325885.0,3.065854461639776,GANGETIC WEST BENGAL,1941.4,60.1,176.7,1624.2,80.4
West Bengal,HOOGHLY,2007,Winter,Rice,189637.0,504906.0,2.6624867510032324,GANGETIC WEST BENGAL,1941.4,60.1,176.7,1624.2,80.4
West Bengal,HOOGHLY,2008,Autumn,Rice,6346.0,15523.0,2.446107784431138,GANGETIC WEST BENGAL,1555.2,61.8,148.8,1272.3,72.4
West Bengal,HOOGHLY,2008,Summer,Rice,106430.0,304575.0,2.8617401108709952,GANGETIC WEST BENGAL,1555.2,61.8,148.8,1272.3,72.4
West Bengal,HOOGHLY,2008,Winter,Rice,192915.0,556159.0,2.882922530648213,GANGETIC WEST BENGAL,1555.2,61.8,148.8,1272.3,72.4
West Bengal,HOOGHLY,2009,Autumn,Rice,6265.0,19288.0,3.0786911412609737,GANGETIC WEST BENGAL,1315.0,3.8,249.5,974.6,87.1
West Bengal,HOOGHLY,2009,Summer,Rice,106439.0,313613.0,2.94641062016742,GANGETIC WEST BENGAL,1315.0,3.8,249.5,974.6,87.1
West Bengal,HOOGHLY,2009,Winter,Rice,187162.0,528433.0,2.8233989805622937,GANGETIC WEST BENGAL,1315.0,3.8,249.5,974.6,87.1
West Bengal,HOOGHLY,2010,Autumn,Rice,4474.0,11555.0,2.582700044702727,GANGETIC WEST BENGAL,1064.8,10.5,151.3,770.7,132.2
West Bengal,HOOGHLY,2010,Summer,Rice,93120.0,299884.0,3.2204037800687284,GANGETIC WEST BENGAL,1064.8,10.5,151.3,770.7,132.2
West Bengal,HOOGHLY,2010,Winter,Rice,194776.0,592723.0,3.043100792705467,GANGETIC WEST BENGAL,1064.8,10.5,151.3,770.7,132.2
West Bengal,HOOGHLY,2011,Autumn,Rice,7494.0,14387.0,1.9198025086736055,GANGETIC WEST BENGAL,1686.5,5.2,248.1,1393.6,39.6
West Bengal,HOOGHLY,2011,Summer,Rice,78128.0,248816.0,3.1847225066557443,GANGETIC WEST BENGAL,1686.5,5.2,248.1,1393.6,39.6
West Bengal,HOOGHLY,2011,Winter,Rice,191578.0,543633.0,2.837658812598524,GANGETIC WEST BENGAL,1686.5,5.2,248.1,1393.6,39.6
West Bengal,HOOGHLY,2012,Autumn,Rice,6089.0,15144.0,2.4871078994908853,GANGETIC WEST BENGAL,1268.0,56.0,106.3,969.9,135.8
West Bengal,HOOGHLY,2012,Summer,Rice,82707.0,255782.0,3.092628193502364,GANGETIC WEST BENGAL,1268.0,56.0,106.3,969.9,135.8
West Bengal,HOOGHLY,2012,Winter,Rice,184654.0,522117.0,2.8275423223975653,GANGETIC WEST BENGAL,1268.0,56.0,106.3,969.9,135.8
West Bengal,HOOGHLY,2013,Autumn,Rice,5816.0,14343.0,2.4661279229711144,GANGETIC WEST BENGAL,1764.1,12.5,246.3,1152.0,353.3
West Bengal,HOOGHLY,2013,Summer,Rice,84241.0,248238.0,2.9467598912643487,GANGETIC WEST BENGAL,1764.1,12.5,246.3,1152.0,353.3
West Bengal,HOOGHLY,2013,Winter,Rice,195988.0,545151.0,2.7815529522215647,GANGETIC WEST BENGAL,1764.1,12.5,246.3,1152.0,353.3
West Bengal,HOOGHLY,2014,Autumn,Rice,6157.0,18096.0,2.9390937144713334,GANGETIC WEST BENGAL,1261.4,43.1,146.2,1014.4,57.7
West Bengal,HOOGHLY,2014,Summer,Rice,79654.0,261105.0,3.277989805910563,GANGETIC WEST BENGAL,1261.4,43.1,146.2,1014.4,57.7
West Bengal,HOOGHLY,2014,Winter,Rice,190221.0,580845.0,3.0535272130837288,GANGETIC WEST BENGAL,1261.4,43.1,146.2,1014.4,57.7
West Bengal,HOWRAH,1997,Autumn,Rice,373.0,950.0,2.546916890080429,GANGETIC WEST BENGAL,1657.7,42.3,244.1,1288.1,83.1
West Bengal,HOWRAH,1997,Summer,Rice,49396.0,135110.0,2.735241719977326,GANGETIC WEST BENGAL,1657.7,42.3,244.1,1288.1,83.1
West Bengal,HOWRAH,1997,Winter,Rice,75073.0,106560.0,1.4194184327254806,GANGETIC WEST BENGAL,1657.7,42.3,244.1,1288.1,83.1
West Bengal,HOWRAH,1998,Autumn,Rice,1203.0,2790.0,2.319201995012469,GANGETIC WEST BENGAL,1632.7,83.9,268.9,1011.5,268.4
West Bengal,HOWRAH,1998,Summer,Rice,49273.0,134846.0,2.73671178941814,GANGETIC WEST BENGAL,1632.7,83.9,268.9,1011.5,268.4
West Bengal,HOWRAH,1998,Winter,Rice,73666.0,97630.0,1.3253061113675237,GANGETIC WEST BENGAL,1632.7,83.9,268.9,1011.5,268.4
West Bengal,HOWRAH,1999,Autumn,Rice,1394.0,2810.0,2.0157819225251075,GANGETIC WEST BENGAL,1957.0,0.8,230.0,1517.2,209.0
West Bengal,HOWRAH,1999,Summer,Rice,58326.0,170270.0,2.9192812810753352,GANGETIC WEST BENGAL,1957.0,0.8,230.0,1517.2,209.0
West Bengal,HOWRAH,1999,Winter,Rice,74379.0,122690.0,1.6495247314430148,GANGETIC WEST BENGAL,1957.0,0.8,230.0,1517.2,209.0
West Bengal,HOWRAH,2000,Autumn,Rice,804.0,800.0,0.9950248756218906,GANGETIC WEST BENGAL,1572.1,67.4,272.8,1153.9,77.9
West Bengal,HOWRAH,2000,Summer,Rice,48370.0,132799.0,2.7454827372338224,GANGETIC WEST BENGAL,1572.1,67.4,272.8,1153.9,77.9
West Bengal,HOWRAH,2000,Winter,Rice,64094.0,90600.0,1.4135488501263769,GANGETIC WEST BENGAL,1572.1,67.4,272.8,1153.9,77.9
West Bengal,HOWRAH,2001,Autumn,Rice,1255.0,3010.0,2.398406374501992,GANGETIC WEST BENGAL,1540.6,2.2,258.0,1108.0,172.4
West Bengal,HOWRAH,2001,Summer,Rice,47393.0,125242.0,2.6426265482244213,GANGETIC WEST BENGAL,1540.6,2.2,258.0,1108.0,172.4
West Bengal,HOWRAH,2001,Winter,Rice,74006.0,159255.0,2.151920114585304,GANGETIC WEST BENGAL,1540.6,2.2,258.0,1108.0,172.4
West Bengal,HOWRAH,2002,Autumn,Rice,2629.0,5868.0,2.2320273868391025,GANGETIC WEST BENGAL,1613.3,27.8,218.1,1244.9,122.5
West Bengal,HOWRAH,2002,Summer,Rice,53350.0,140654.0,2.6364386129334583,GANGETIC WEST BENGAL,1613.3,27.8,218.1,1244.9,122.5
